4ab526468344c11d2d1807ae95feb1f5305dc014|||||STATIC_CONTENT_UPDATED|||||drivers/cpufreq/intel_pstate.c|||||70@@pr_info "CPU ID not supported\n"|||||70@@pr_info "CPU model not supported\n"
436009b578ab872619350a4c4f2b36c98c7e55a2|||||STATIC_CONTENT_UPDATED|||||drivers/gpu/drm/i915/intel_ddi.c|||||70@@DRM_DEBUG_KMS "BXT BIOS forgot to set DDI_A_4_LANES for port A; fixing\n"|||||70@@DRM_DEBUG_KMS "Forcing DDI_A_4_LANES for port A\n"
7f03953c2f28cdb9c31f3f1410ba5be1f385a693|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/nvme/host/rdma.c|||||70@@dev_err queue -> ctrl -> ctrl . device "Connect rejected, no private data.\n"|||||70@@dev_err queue -> ctrl -> ctrl . device "Connect rejected: status %d (%s) nvme status %d (%s).\n" status rej_msg sts nvme_rdma_cm_msg sts
7f03953c2f28cdb9c31f3f1410ba5be1f385a693|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/nvme/host/rdma.c|||||70@@dev_err queue -> ctrl -> ctrl . device "Connect rejected, status %d." le16_to_cpu rej -> sts|||||70@@dev_err queue -> ctrl -> ctrl . device "Connect rejected: status %d (%s).\n" status rej_msg
baeb7721b1a60ab86164ed746db522591c4540cb|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/amd/powerplay/smumgr/vega10_smumgr.c|||||70@@pr_err "Failed to send message: 0x%x\n" msg|||||70@@pr_err "Failed to send message: 0x%x, ret value: 0x%x\n" msg ret
baeb7721b1a60ab86164ed746db522591c4540cb|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/amd/powerplay/smumgr/vega10_smumgr.c|||||70@@pr_err "Failed to send message: 0x%x\n" msg|||||70@@pr_err "Failed to send message: 0x%x, ret value: 0x%x\n" msg ret
a4bd815a94b7aae27e2413f2ce7b458f9843b8ae|||||DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/vmwgfx/vmwgfx_surface.c|||||70@@DRM_ERROR "%ux%u\n, exceeds max surface size %ux%u" size . width size . height max_width max_height|||||70@@DRM_ERROR "%ux%u\n, exceeds max surface size %ux%u" size . width size . height dev_priv -> texture_max_width dev_priv -> texture_max_height
b6c51c3e2872b2d133293dd94245b5f39126aaf7|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/i915/intel_cdclk.c|||||70@@DRM_DEBUG_DRIVER "%s %d kHz, VCO %d kHz, ref %d kHz, voltage level %d\n" context cdclk_state -> cdclk cdclk_state -> vco cdclk_state -> ref cdclk_state -> voltage_level|||||70@@DRM_DEBUG_DRIVER "%s %d kHz, VCO %d kHz, ref %d kHz, bypass %d kHz, voltage level %d\n" context cdclk_state -> cdclk cdclk_state -> vco cdclk_state -> ref cdclk_state -> bypass cdclk_state -> voltage_level
b6c51c3e2872b2d133293dd94245b5f39126aaf7|||||DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/i915/intel_cdclk.c|||||70@@WARN_ON cdclk != dev_priv -> cdclk . hw . ref|||||70@@WARN_ON cdclk != dev_priv -> cdclk . hw . bypass
b6c51c3e2872b2d133293dd94245b5f39126aaf7|||||DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/i915/intel_cdclk.c|||||70@@WARN_ON cdclk != dev_priv -> cdclk . hw . ref|||||70@@WARN_ON cdclk != dev_priv -> cdclk . hw . bypass
b6c51c3e2872b2d133293dd94245b5f39126aaf7|||||DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/i915/intel_cdclk.c|||||70@@WARN_ON cdclk != dev_priv -> cdclk . hw . ref|||||70@@WARN_ON cdclk != dev_priv -> cdclk . hw . bypass
126b11b294d15a90e38eb2dcded2433619b2c794|||||STATIC_CONTENT_UPDATED|||||arch/powerpc/mm/slb.c|||||70@@pr_err "Last SLB entry inserted at slot %lld\n" get_paca -> stab_rr|||||70@@pr_err "Last SLB entry inserted at slot %d\n" get_paca -> stab_rr
e291d2985b2f7d7e0eb0953d8812d3a06f111ec2|||||STATIC_CONTENT_UPDATED|||||drivers/gpu/drm/fsl-dcu/fsl_dcu_drm_drv.c|||||70@@dev_err dev -> dev "set DCU_INT_STATUS failed\n"|||||70@@dev_err dev -> dev "read DCU_INT_STATUS failed\n"
d8edd2469ace550db707798180d1c84d81f93bca|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/net/ethernet/mellanox/mlx5/core/en_main.c|||||70@@netdev_err netdev "%s: Bad MTU (%d) > (%d) Max\n" __func__ new_mtu max_mtu|||||70@@netdev_err netdev "%s: Bad MTU (%d), valid range is: [%d..%d]\n" __func__ new_mtu min_mtu max_mtu
65ac8c84b5712fe31055856d03117b16dd7f8730|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/staging/media/cxd2099/cxd2099.c|||||70@@dev_err & adapter -> dev "error in i2c_read_reg\n"|||||70@@dev_err & adapter -> dev "error in %s()\n" __func__
65ac8c84b5712fe31055856d03117b16dd7f8730|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/staging/media/cxd2099/cxd2099.c|||||70@@dev_err & adapter -> dev "error in i2c_read\n"|||||70@@dev_err & adapter -> dev "error in %s()\n" __func__
06c642c0e9fceafd16b1a4c80d44b1c09e282215|||||STATIC_CONTENT_UPDATED|||||tools/perf/pmu-events/jevents.c|||||70@@fprintf outfp "#include \"../../pmu-events/pmu-events.h\"\n"|||||70@@fprintf outfp "#include \"pmu-events/pmu-events.h\"\n"
06c642c0e9fceafd16b1a4c80d44b1c09e282215|||||STATIC_CONTENT_UPDATED|||||tools/perf/pmu-events/jevents.c|||||70@@fprintf eventsfp "#include \"../../pmu-events/pmu-events.h\"\n"|||||70@@fprintf eventsfp "#include \"pmu-events/pmu-events.h\"\n"
82275133cc52e201e44de08a9471357fa2823b0c|||||DYNAMIC_CONTENT_UPDATED|||||drivers/media/i2c/tvp5150.c|||||70@@v4l2_info sd "tvp%04x (%u.%u) chip found @ 0x%02x (%s)\n" dev_id regs ][2 regs ][3 c -> addr << 1 c -> adapter -> name|||||70@@v4l2_info sd "tvp%04x (%u.%u) chip found @ 0x%02x (%s)\n" core -> dev_id regs ][2 regs ][3 c -> addr << 1 c -> adapter -> name
82275133cc52e201e44de08a9471357fa2823b0c|||||DYNAMIC_CONTENT_UPDATED|||||drivers/media/i2c/tvp5150.c|||||70@@v4l2_info sd "*** unknown tvp%04x chip detected.\n" dev_id|||||70@@v4l2_info sd "*** unknown tvp%04x chip detected.\n" core -> dev_id
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_dbg codec -> dev "Set deemphasis %d\n" val|||||70@@dev_dbg component -> dev "Set deemphasis %d\n" val
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "unable to disable regulators\n"|||||70@@dev_err component -> dev "unable to disable regulators\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "unable to enable clock\n"|||||70@@dev_err component -> dev "unable to enable clock\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "unable to enable regulators\n"|||||70@@dev_err component -> dev "unable to enable regulators\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "unable to sync regcache\n"|||||70@@dev_err component -> dev "unable to sync regcache\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "unable to enable regulators\n"|||||70@@dev_err component -> dev "unable to enable regulators\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "codec clock missing or invalid\n"|||||70@@dev_err component -> dev "codec clock missing or invalid\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "unable to prepare codec clk\n"|||||70@@dev_err component -> dev "unable to prepare codec clk\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "No MCLK configured\n"|||||70@@dev_err component -> dev "No MCLK configured\n"
da4ce5607149ace4bb61af4a4910bab1dcf20a19|||||DYNAMIC_CONTENT_UPDATED|||||sound/soc/codecs/es8328.c|||||70@@dev_err codec -> dev "LRCLK %d unsupported with current clock\n" params_rate params|||||70@@dev_err component -> dev "LRCLK %d unsupported with current clock\n" params_rate params
5bee760890aff6dfef8b50c5e4167e9cd003ee7b|||||STATIC_CONTENT_UPDATED|||||drivers/staging/greybus/tools/loopback_test.c|||||70@@fprintf stderr "Usage: loopback_test TEST [SIZE] ITERATIONS [SYSPATH] [DBGPATH]\n\n" "  Run TEST for a number of ITERATIONS with operation data SIZE bytes\n" "  TEST may be \'ping\' \'transfer\' or \'sink\'\n" "  SIZE indicates the size of transfer <= greybus max payload bytes\n" "  ITERATIONS indicates the number of times to execute TEST at SIZE bytes\n" "             Note if ITERATIONS is set to zero then this utility will\n" "             initiate an infinite (non terminating) test and exit\n" "             without logging any metrics data\n" "  SYSPATH indicates the sysfs path for the loopback greybus entries e.g.\n" "          /sys/bus/greybus/devices\n" "  DBGPATH indicates the debugfs path for the loopback greybus entries e.g.\n" "          /sys/kernel/debug/gb_loopback/\n" " Mandatory arguments\n" "   -t     must be one of the test names - sink, transfer or ping\n" "   -i     iteration count - the number of iterations to run the test over\n" " Optional arguments\n" "   -S     sysfs location - location for greybus 'endo' entires default /sys/bus/greybus/devices/\n" "   -D     debugfs location - location for loopback debugfs entries default /sys/kernel/debug/gb_loopback/\n" "   -s     size of data packet to send during test - defaults to zero\n" "   -m     mask - a bit mask of connections to include example: -m 8 = 4th connection -m 9 = 1st and 4th connection etc\n" "                 default is zero which means broadcast to all connections\n" "   -v     verbose output\n" "   -d     debug output\n" "   -r     raw data output - when specified the full list of latency values are included in the output CSV\n" "   -p     porcelain - when specified printout is in a user-friendly non-CSV format. This option suppresses writing to CSV file\n" "   -a     aggregate - show aggregation of all enabled devices\n" "   -l     list found loopback devices and exit\n" "   -x     Async - Enable async transfers\n" "   -o     Async Timeout - Timeout in uSec for async operations\n" "   -c     Max number of outstanding operations for async operations\n" "   -w     Wait in uSec between operations\n" "Examples:\n" "  Send 10000 transfers with a packet size of 128 bytes to all active connections\n" "  loopback_test -t transfer -s 128 -i 10000 -S /sys/bus/greybus/devices/ -D /sys/kernel/debug/gb_loopback/\n" "  loopback_test -t transfer -s 128 -i 10000 -m 0\n" "  Send 10000 transfers with a packet size of 128 bytes to connection 1 and 4\n" "  loopback_test -t transfer -s 128 -i 10000 -m 9\n" "  loopback_test -t ping -s 0 128 -i -S /sys/bus/greybus/devices/ -D /sys/kernel/debug/gb_loopback/\n" "  loopback_test -t sink -s 2030 -i 32768 -S /sys/bus/greybus/devices/ -D /sys/kernel/debug/gb_loopback/\n"|||||70@@fprintf stderr "Usage: loopback_test TEST [SIZE] ITERATIONS [SYSPATH] [DBGPATH]\n\n" "  Run TEST for a number of ITERATIONS with operation data SIZE bytes\n" "  TEST may be \'ping\' \'transfer\' or \'sink\'\n" "  SIZE indicates the size of transfer <= greybus max payload bytes\n" "  ITERATIONS indicates the number of times to execute TEST at SIZE bytes\n" "             Note if ITERATIONS is set to zero then this utility will\n" "             initiate an infinite (non terminating) test and exit\n" "             without logging any metrics data\n" "  SYSPATH indicates the sysfs path for the loopback greybus entries e.g.\n" "          /sys/bus/greybus/devices\n" "  DBGPATH indicates the debugfs path for the loopback greybus entries e.g.\n" "          /sys/kernel/debug/gb_loopback/\n" " Mandatory arguments\n" "   -t     must be one of the test names - sink, transfer or ping\n" "   -i     iteration count - the number of iterations to run the test over\n" " Optional arguments\n" "   -S     sysfs location - location for greybus 'endo' entires default /sys/bus/greybus/devices/\n" "   -D     debugfs location - location for loopback debugfs entries default /sys/kernel/debug/gb_loopback/\n" "   -s     size of data packet to send during test - defaults to zero\n" "   -m     mask - a bit mask of connections to include example: -m 8 = 4th connection -m 9 = 1st and 4th connection etc\n" "                 default is zero which means broadcast to all connections\n" "   -v     verbose output\n" "   -d     debug output\n" "   -r     raw data output - when specified the full list of latency values are included in the output CSV\n" "   -p     porcelain - when specified printout is in a user-friendly non-CSV format. This option suppresses writing to CSV file\n" "   -a     aggregate - show aggregation of all enabled devices\n" "   -l     list found loopback devices and exit\n" "   -x     Async - Enable async transfers\n" "   -o     Async Timeout - Timeout in uSec for async operations\n" "   -c     Max number of outstanding operations for async operations\n" "   -w     Wait in uSec between operations\n" "   -z     Enable output to a CSV file (incompatible with -p)\n" "Examples:\n" "  Send 10000 transfers with a packet size of 128 bytes to all active connections\n" "  loopback_test -t transfer -s 128 -i 10000 -S /sys/bus/greybus/devices/ -D /sys/kernel/debug/gb_loopback/\n" "  loopback_test -t transfer -s 128 -i 10000 -m 0\n" "  Send 10000 transfers with a packet size of 128 bytes to connection 1 and 4\n" "  loopback_test -t transfer -s 128 -i 10000 -m 9\n" "  loopback_test -t ping -s 0 128 -i -S /sys/bus/greybus/devices/ -D /sys/kernel/debug/gb_loopback/\n" "  loopback_test -t sink -s 2030 -i 32768 -S /sys/bus/greybus/devices/ -D /sys/kernel/debug/gb_loopback/\n"
df1cd63d6d112e4a1402166dacc411ccca9b09ac|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/usb/serial/ftdi_sio.c|||||70@@dev_err ddev "urb failed to set to rts/cts flow control\n"|||||70@@dev_dbg & port -> dev "enabling rts/cts flow control\n"
df1cd63d6d112e4a1402166dacc411ccca9b09ac|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/usb/serial/ftdi_sio.c|||||70@@dev_dbg ddev "%s  request to enable xonxoff iflag=%04x\n" __func__ iflag|||||70@@dev_dbg & port -> dev "enabling xon/xoff flow control\n"
df1cd63d6d112e4a1402166dacc411ccca9b09ac|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/usb/serial/ftdi_sio.c|||||70@@dev_dbg ddev "%s Turning off hardware flow control\n" __func__|||||70@@dev_dbg & port -> dev "disabling flow control\n"
df1cd63d6d112e4a1402166dacc411ccca9b09ac|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/usb/serial/ftdi_sio.c|||||70@@dev_err & port -> dev "urb failed to set to " "xon/xoff flow control\n"|||||70@@dev_err & port -> dev "failed to set flow control: %d\n" ret
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/client.c|||||70@@DEBUG_REQ D_ADAPTTO req "Early reply #%d, new deadline in " CFS_DURATION_T "s (" CFS_DURATION_T "s)" req -> rq_early_count cfs_time_sub req -> rq_deadline get_seconds cfs_time_sub req -> rq_deadline olddl|||||70@@DEBUG_REQ D_ADAPTTO req "Early reply #%d, new deadline in %lds (%lds)" req -> rq_early_count ( long ) ( req -> rq_deadline - ktime_get_real_seconds ) ( long ) ( req -> rq_deadline - olddl )
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/client.c|||||70@@DEBUG_REQ D_WARNING req "Request sent has %s: [sent " CFS_DURATION_T "/real " CFS_DURATION_T "]" req -> rq_net_err "failed due to network error" ( ( req -> rq_real_sent == 0 || time_before ( unsigned long ) req -> rq_real_sent ( unsigned long ) req -> rq_sent || cfs_time_aftereq req -> rq_real_sent req -> rq_deadline ) "timed out for sent delay" "timed out for slow reply" ) req -> rq_sent req -> rq_real_sent|||||70@@DEBUG_REQ D_WARNING req "Request sent has %s: [sent %lld/real %lld]" req -> rq_net_err "failed due to network error" ( ( req -> rq_real_sent == 0 || req -> rq_real_sent < req -> rq_sent || req -> rq_real_sent >= req -> rq_deadline ) "timed out for sent delay" "timed out for slow reply" ) ( s64 ) req -> rq_sent ( s64 ) req -> rq_real_sent
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/client.c|||||70@@CDEBUG ( lustre_msg_get_flags req -> rq_reqmsg & MSG_RESENT ) D_ADAPTTO D_WARNING "Reported service time %u > total measured time " CFS_DURATION_T "\n" service_time cfs_time_sub now req -> rq_sent|||||70@@CDEBUG ( lustre_msg_get_flags req -> rq_reqmsg & MSG_RESENT ) D_ADAPTTO D_WARNING "Reported service time %u > total measured time " CFS_DURATION_T "\n" service_time ( long ) ( now - req -> rq_sent )
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||STATIC_CONTENT_UPDATED+DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/pack_generic.c|||||70@@libcfs_debug_vmsg2 msgdata fmt args " req@%p x%llu/t%lld(%lld) o%d->%s@%s:%d/%d lens %d/%d e %d to %d dl " CFS_TIME_T " ref %d fl " REQ_FLAGS_FMT "/%x/%x rc %d/%d\n" req req -> rq_xid req -> rq_transno req_ok lustre_msg_get_transno req -> rq_reqmsg 0 req_ok lustre_msg_get_opc req -> rq_reqmsg - 1 req -> rq_import req -> rq_import -> imp_obd -> obd_name req -> rq_export req -> rq_export -> exp_client_uuid . uuid "<?>" libcfs_nid2str nid req -> rq_request_portal req -> rq_reply_portal req -> rq_reqlen req -> rq_replen req -> rq_early_count req -> rq_timedout req -> rq_deadline atomic_read & req -> rq_refcount DEBUG_REQ_FLAGS req req_ok lustre_msg_get_flags req -> rq_reqmsg - 1 rep_ok lustre_msg_get_flags req -> rq_repmsg - 1 req -> rq_status rep_ok lustre_msg_get_status req -> rq_repmsg - 1|||||70@@libcfs_debug_vmsg2 msgdata fmt args " req@%p x%llu/t%lld(%lld) o%d->%s@%s:%d/%d lens %d/%d e %d to %lld dl %lld ref %d fl " REQ_FLAGS_FMT "/%x/%x rc %d/%d\n" req req -> rq_xid req -> rq_transno req_ok lustre_msg_get_transno req -> rq_reqmsg 0 req_ok lustre_msg_get_opc req -> rq_reqmsg - 1 req -> rq_import req -> rq_import -> imp_obd -> obd_name req -> rq_export req -> rq_export -> exp_client_uuid . uuid "<?>" libcfs_nid2str nid req -> rq_request_portal req -> rq_reply_portal req -> rq_reqlen req -> rq_replen req -> rq_early_count ( s64 ) req -> rq_timedout ( s64 ) req -> rq_deadline atomic_read & req -> rq_refcount DEBUG_REQ_FLAGS req req_ok lustre_msg_get_flags req -> rq_reqmsg - 1 rep_ok lustre_msg_get_flags req -> rq_repmsg - 1 req -> rq_status rep_ok lustre_msg_get_status req -> rq_repmsg - 1
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/service.c|||||70@@CDEBUG D_RPCTRACE "Handled RPC pname:cluuid+ref:pid:xid:nid:opc %s:%s+%d:%d:x%llu:%s:%d Request processed in %ldus (%ldus total) trans %llu rc %d/%d\n" current_comm ( request -> rq_export ( char * ) request -> rq_export -> exp_client_uuid . uuid "0" ) ( request -> rq_export atomic_read & request -> rq_export -> exp_refcount - 99 ) lustre_msg_get_status request -> rq_reqmsg request -> rq_xid libcfs_id2str request -> rq_peer lustre_msg_get_opc request -> rq_reqmsg timediff cfs_timeval_sub & work_end & request -> rq_arrival_time NULL ( request -> rq_repmsg lustre_msg_get_transno request -> rq_repmsg request -> rq_transno ) request -> rq_status ( request -> rq_repmsg lustre_msg_get_status request -> rq_repmsg - 999 )|||||70@@CDEBUG D_RPCTRACE "Handled RPC pname:cluuid+ref:pid:xid:nid:opc %s:%s+%d:%d:x%llu:%s:%d Request processed in %ldus (%ldus total) trans %llu rc %d/%d\n" current_comm ( request -> rq_export ( char * ) request -> rq_export -> exp_client_uuid . uuid "0" ) ( request -> rq_export atomic_read & request -> rq_export -> exp_refcount - 99 ) lustre_msg_get_status request -> rq_reqmsg request -> rq_xid libcfs_id2str request -> rq_peer lustre_msg_get_opc request -> rq_reqmsg timediff_usecs arrived_usecs ( request -> rq_repmsg lustre_msg_get_transno request -> rq_repmsg request -> rq_transno ) request -> rq_status ( request -> rq_repmsg lustre_msg_get_status request -> rq_repmsg - 999 )
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||STATIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/service.c|||||70@@CWARN "earlyQ=%d reqQ=%d recA=%d, svcEst=%d, delay=" CFS_DURATION_T "(jiff)\n" counter svcpt -> scp_nreqs_incoming svcpt -> scp_nreqs_active at_get & svcpt -> scp_at_estimate delay|||||70@@CWARN "earlyQ=%d reqQ=%d recA=%d, svcEst=%d, delay=%ld(jiff)\n" counter svcpt -> scp_nreqs_incoming svcpt -> scp_nreqs_active at_get & svcpt -> scp_at_estimate delay
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/service.c|||||70@@DEBUG_REQ D_WARNING req "Slow req_in handling " CFS_DURATION_T "s" cfs_time_sub get_seconds req -> rq_arrival_time . tv_sec|||||70@@DEBUG_REQ D_WARNING req "Slow req_in handling " CFS_DURATION_T "s" ( long ) ( ktime_get_real_seconds - req -> rq_arrival_time . tv_sec )
219e6de627243c8dbc701eaafe1c30c481d1f82c|||||DYNAMIC_CONTENT_UPDATED|||||drivers/staging/lustre/lustre/ptlrpc/service.c|||||70@@DEBUG_REQ D_ERROR request "Dropping timed-out request from %s: deadline " CFS_DURATION_T ":" CFS_DURATION_T "s ago\n" libcfs_id2str request -> rq_peer cfs_time_sub request -> rq_deadline request -> rq_arrival_time . tv_sec cfs_time_sub get_seconds request -> rq_deadline|||||70@@DEBUG_REQ D_ERROR request "Dropping timed-out request from %s: deadline " CFS_DURATION_T ":" CFS_DURATION_T "s ago\n" libcfs_id2str request -> rq_peer ( long ) ( request -> rq_deadline - request -> rq_arrival_time . tv_sec ) ( long ) ( ktime_get_real_seconds - request -> rq_deadline )
