89a3dfb787072438f72de95ff3fe7b58213e08c1|||||ADDED_WITH_FILE|||||drivers/clk/sunxi-ng/ccu_frac.c|||||70@@printk "%s: Read fractional\n" clk_hw_get_name & common -> hw
89a3dfb787072438f72de95ff3fe7b58213e08c1|||||ADDED_WITH_FILE|||||drivers/clk/sunxi-ng/ccu_frac.c|||||70@@printk "%s: clock is fractional (rates %lu and %lu)\n" clk_hw_get_name & common -> hw cf -> rates ][0 cf -> rates ][1
89a3dfb787072438f72de95ff3fe7b58213e08c1|||||ADDED_WITH_FILE|||||drivers/clk/sunxi-ng/ccu_frac.c|||||70@@printk "%s: clock reg is 0x%x (select is 0x%x)\n" clk_hw_get_name & common -> hw reg cf -> select
9170fb409437b246078bcad3f1481d32dfe2ca28|||||ADDED|||||arch/x86/kernel/fpu/xstate.c|||||70@@pr_info "x86/fpu: x87 FPU will use %s\n" boot_cpu_has X86_FEATURE_FXSR "FXSAVE" "FSAVE"
15953637886d88d31cb54d461f1f3dcaa8146673|||||ADDED|||||drivers/gpu/drm/i915/intel_hdmi.c|||||70@@DRM_DEBUG_KMS "Setting sink scrambling for enc:%s connector:%s\n" encoder -> base . name connector -> name
15953637886d88d31cb54d461f1f3dcaa8146673|||||ADDED|||||drivers/gpu/drm/i915/intel_hdmi.c|||||70@@DRM_DEBUG_KMS "sink scrambling handled\n"
15953637886d88d31cb54d461f1f3dcaa8146673|||||ADDED|||||drivers/gpu/drm/i915/intel_hdmi.c|||||70@@DRM_ERROR "Set TMDS ratio failed\n"
15953637886d88d31cb54d461f1f3dcaa8146673|||||ADDED|||||drivers/gpu/drm/i915/intel_hdmi.c|||||70@@DRM_ERROR "Set sink scrambling failed\n"
ce99f6b97fcdcb4e7f6f7e2fe5e5fe6c65585cab|||||ADDED|||||drivers/net/ethernet/mellanox/mlx5/core/en_tc.c|||||70@@pr_warn "%s: can't offload, neighbour to %pI6 invalid\n" __func__ & fl6 . daddr
df45db6177f8dde380d44149cca46ad800a00575|||||ADDED|||||drivers/acpi/ec.c|||||70@@ec_log_drv "interrupt blocked"
df45db6177f8dde380d44149cca46ad800a00575|||||ADDED|||||drivers/acpi/ec.c|||||70@@ec_log_drv "interrupt unblocked"
87e65d05bb0a18e00655a58159790bc8d38e219e|||||ADDED|||||arch/x86/kernel/jailhouse.c|||||70@@pr_debug "Jailhouse: PM-Timer IO Port: %#x\n" pmtmr_ioport
b7a2921765cf796280baf653a52b22b52e0ba266|||||ADDED|||||fs/ceph/quota.c|||||70@@WARN_ON ! S_ISDIR inode -> i_mode
b7a2921765cf796280baf653a52b22b52e0ba266|||||ADDED|||||fs/ceph/quota.c|||||70@@pr_warn "Invalid quota check op (%d)\n" op
b7a2921765cf796280baf653a52b22b52e0ba266|||||ADDED|||||fs/ceph/quota.c|||||70@@pr_warn "Failed to find inode for %llu\n" vino . ino
dfc4f59d901bf72f93280b7c142c8ad846359c6f|||||ADDED|||||drivers/gpu/drm/radeon/radeon_atpx_handler.c|||||70@@printk "ATPX dGPU power cntl not present, forcing\n"
e39cacc1b7de2a6d72ce49043c9cfd7dd129135a|||||ADDED|||||sound/soc/intel/boards/bytcr_rt5651.c|||||70@@dev_err & pdev -> dev "Error cannot find '%s' dev\n" mach -> id
baeb7721b1a60ab86164ed746db522591c4540cb|||||ADDED|||||drivers/gpu/drm/amd/powerplay/smumgr/vega10_smumgr.c|||||70@@pr_err "No response from smu\n"
f0eb77ae6b857bf8118f7a8ee0a8ba076feed70d|||||ADDED|||||drivers/pci/vpd.c|||||70@@pci_warn dev "VPD access failed.  This is likely a firmware bug on this device.  Contact the card vendor for a firmware update\n"
f0eb77ae6b857bf8118f7a8ee0a8ba076feed70d|||||ADDED|||||drivers/pci/vpd.c|||||70@@pci_warn dev "invalid %s VPD tag %02x at offset %zu" ( header ][0 & PCI_VPD_LRDT ) "large" "short" tag off
f0eb77ae6b857bf8118f7a8ee0a8ba076feed70d|||||ADDED|||||drivers/pci/vpd.c|||||70@@pci_warn dev "invalid large VPD tag %02x size at offset %zu" tag off + 1
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "match and instantiation failed for port\n"
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "init ae_dev error.\n"
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "ae_dev ops are null\n"
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "init ae_dev error\n"
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "match and instantiation failed\n"
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "fail to instantiate client\n"
38caee9d3ee8b32b36912f54e19438eddd126772|||||ADDED_WITH_FILE|||||drivers/net/ethernet/hisilicon/hns3/hnae3.c|||||70@@dev_err & ae_dev -> pdev -> dev "match and instantiation failed\n"
6d39b83f13d9e0b24edc9a25022d260a8eb6bfa3|||||ADDED|||||drivers/gpu/drm/nouveau/nvkm/engine/fifo/gk104.c|||||70@@nvkm_debug subdev "%d PBDMA(s)\n" fifo -> pbdma_nr
21317b3fba5428c97779cc8a988ac603e82abd8b|||||ADDED|||||drivers/gpu/drm/vc4/vc4_hdmi.c|||||70@@WARN_ONCE ! ( HDMI_READ VC4_HDMI_RAM_PACKET_CONFIG & VC4_HDMI_RAM_PACKET_ENABLE ) "Packet RAM has to be on to store the packet."
21317b3fba5428c97779cc8a988ac603e82abd8b|||||ADDED|||||drivers/gpu/drm/vc4/vc4_hdmi.c|||||70@@DRM_ERROR "Failed to wait for infoframe to go idle: %d\n" ret
21317b3fba5428c97779cc8a988ac603e82abd8b|||||ADDED|||||drivers/gpu/drm/vc4/vc4_hdmi.c|||||70@@DRM_ERROR "Failed to wait for infoframe to start: %d\n" ret
21317b3fba5428c97779cc8a988ac603e82abd8b|||||ADDED|||||drivers/gpu/drm/vc4/vc4_hdmi.c|||||70@@DRM_ERROR "couldn't fill AVI infoframe\n"
21317b3fba5428c97779cc8a988ac603e82abd8b|||||ADDED|||||drivers/gpu/drm/vc4/vc4_hdmi.c|||||70@@DRM_ERROR "couldn't fill SPD infoframe\n"
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "Rgmii register dump\n"
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "RGMII_IO_MACRO_CONFIG: %x\n" rgmii_readl ethqos RGMII_IO_MACRO_CONFIG
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "SDCC_HC_REG_DLL_CONFIG: %x\n" rgmii_readl ethqos SDCC_HC_REG_DLL_CONFIG
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "SDCC_HC_REG_DDR_CONFIG: %x\n" rgmii_readl ethqos SDCC_HC_REG_DDR_CONFIG
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "SDCC_HC_REG_DLL_CONFIG2: %x\n" rgmii_readl ethqos SDCC_HC_REG_DLL_CONFIG2
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "SDC4_STATUS: %x\n" rgmii_readl ethqos SDC4_STATUS
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "SDCC_USR_CTL: %x\n" rgmii_readl ethqos SDCC_USR_CTL
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "RGMII_IO_MACRO_CONFIG2: %x\n" rgmii_readl ethqos RGMII_IO_MACRO_CONFIG2
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "RGMII_IO_MACRO_DEBUG1: %x\n" rgmii_readl ethqos RGMII_IO_MACRO_DEBUG1
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_dbg & ethqos -> pdev -> dev "EMAC_SYSTEM_LOW_POWER_DEBUG: %x\n" rgmii_readl ethqos EMAC_SYSTEM_LOW_POWER_DEBUG
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_err & ethqos -> pdev -> dev "Invalid speed %d\n" ethqos -> speed
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_err & ethqos -> pdev -> dev "Clear CK_OUT_EN timedout\n"
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_err & ethqos -> pdev -> dev "Set CK_OUT_EN timedout\n"
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_err & pdev -> dev "dt configuration failed\n"
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_err & pdev -> dev "Can't get rgmii base\n"
a7c30e62d4b89580c16023a4daba466f9fed35ae|||||ADDED_WITH_FILE|||||drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c|||||70@@dev_err & ethqos -> pdev -> dev "Timeout while waiting for DLL lock\n"
5a2f291343bc349aef45b9fdbe73332b933fa92b|||||ADDED|||||drivers/gpu/drm/amd/amdgpu/gfx_v8_0.c|||||70@@DRM_ERROR "ECC error detected."
5a2f291343bc349aef45b9fdbe73332b933fa92b|||||ADDED|||||drivers/gpu/drm/amd/amdgpu/gfx_v8_0.c|||||70@@DRM_ERROR "amdgpu_irq_get() failed to get IRQ for EDC, r: %d.\n" r
126b11b294d15a90e38eb2dcded2433619b2c794|||||ADDED|||||arch/powerpc/mm/slb.c|||||70@@BUG_ON index < SLB_NUM_BOLTED
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_isr.c|||||70@@dev_dbg & GET_DEV accel_dev "qat_dev%d spurious AE interrupt\n" accel_dev -> accel_id
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_isr.c|||||70@@dev_err & GET_DEV accel_dev "Failed to enable MSI-X IRQ(s)\n"
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_isr.c|||||70@@dev_err & GET_DEV accel_dev "failed to enable irq %d, for %s\n" msixe ][i . vector name
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_isr.c|||||70@@dev_err & GET_DEV accel_dev "failed to enable irq %d for %s\n" msixe ][i . vector name
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_isr.c|||||70@@dev_info & GET_DEV accel_dev "Too many ints from VF%d\n" vf_info -> vf_nr + 1
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_vf_isr.c|||||70@@dev_err & GET_DEV accel_dev "Unknown message from PF (0x%x); leaving PF2VF ints disabled\n" msg
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_vf_isr.c|||||70@@dev_dbg & GET_DEV accel_dev "Restarting msg received from PF 0x%x\n" msg
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_vf_isr.c|||||70@@dev_dbg & GET_DEV accel_dev "Version resp received from PF 0x%x\n" msg
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_vf_isr.c|||||70@@dev_err & GET_DEV accel_dev "Failed to enable MSI interrupts\n"
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED_WITH_FILE|||||drivers/crypto/qat/qat_common/adf_vf_isr.c|||||70@@dev_err & GET_DEV accel_dev "failed to enable irq for %s\n" accel_dev -> vf . irq_name
1a72d3a6d1d9a08705546eba14f0390c565ccd24|||||ADDED|||||drivers/crypto/qat/qat_common/qat_crypto.c|||||70@@dev_err & GET_DEV accel_dev "Failed to start QAT accel dev\n"
af8d9129eced348c699cca73b1c52e3855df063e|||||ADDED|||||drivers/clocksource/timer-tegra20.c|||||70@@pr_err "failed to register clocksource: %d\n" ret
c5ac93191d7e6977c5c3465ac94c73ebb8a8ecba|||||ADDED|||||drivers/net/ethernet/qlogic/qed/qed_mcp.c|||||70@@DP_NOTICE p_hwfn "RoCE personality is not a valid value!\n"
c5ac93191d7e6977c5c3465ac94c73ebb8a8ecba|||||ADDED|||||drivers/net/ethernet/qlogic/qed/qed_sp_commands.c|||||70@@DP_NOTICE p_hwfn "Unkown personality %d\n" p_hwfn -> hw_info . personality
40f4e372cba8a6729c997c0bda1fa03adf7f956e|||||ADDED|||||drivers/i2c/busses/i2c-xlp9xx.c|||||70@@dev_dbg & pdev -> dev "No active SMBus alert %d\n" err
853b74071110bed344bad1ca9d8de27731b1c574|||||ADDED|||||tools/perf/builtin-sched.c|||||70@@pr_err "Invalid time string\n"
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err codec -> dev "unsupported dai format\n"
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err codec -> dev "unsupported master/slave mode\n"
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err codec -> dev "unsupported frame size: %d\n" min_frame_size
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err codec -> dev "unsupported sysclk ratio\n"
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "Failed to enable mclk: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "failed to enable supplies: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "failed to allocate regmap: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "Failed to reset device: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "failed to register codec: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "Failed to enable mclk: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "Failed to enable supplies: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "Failed to reset device: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "Failed to sync regmap: %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err codec -> dev "32-bit frames are supported only for slave mode using right justified\n"
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err codec -> dev "48-bit frames not supported in master mode, or slave mode using DSP\n"
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "failed to acquire clock 'scki': %d\n" ret
a9b17a638af5ae374677c5349653114231483419|||||ADDED_WITH_FILE|||||sound/soc/codecs/pcm3168a.c|||||70@@dev_err dev "failed to request supplies: %d\n" ret
f41725bbe16b0773302c0cc7dc2e89f54828712d|||||ADDED|||||drivers/nvme/host/rdma.c|||||70@@dev_err queue -> ctrl -> ctrl . device "failed to initialize MR pool sized %d for QID %d\n" queue -> queue_size idx
39d114ddc68223022c12ae3a1573912bc4b585e5|||||ADDED_WITH_FILE|||||arch/arm64/mm/kasan_init.c|||||70@@pr_info "KernelAddressSanitizer initialized\n"
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_capture.c|||||70@@dev_dbg & pdev -> dev "Endpoint %s, bus_width = %d\n" endpoint -> full_name bus_cfg . bus . parallel . bus_width
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_capture.c|||||70@@dev_dbg & pdev -> dev "Remote device %s, %s found\n" rem -> name rem -> full_name
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_capture.c|||||70@@dev_warn & pdev -> dev "Missing platform data.  Giving up.\n"
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_capture.c|||||70@@vpif_dbg 2 debug "%s: setting input %d subdev_name = %s\n" __func__ i subdev -> of_node -> full_name
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_capture.c|||||70@@dev_err & pdev -> dev "Could not parse the endpoint\n"
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_capture.c|||||70@@dev_dbg & pdev -> dev "Remote device at %s not found\n" endpoint -> full_name
4a5f8ae50b66a40cd9cec8f72f5f64611504ddc1|||||ADDED|||||drivers/media/platform/davinci/vpif_display.c|||||70@@dev_warn & pdev -> dev "Missing platform data.  Giving up.\n"
a3e1737ed61c8b6ea078f477eee612e26f9d2561|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/display/modules/stats/stats.c|||||70@@dm_logger_write logger LOG_PROFILING "==Display Caps==\n"
a3e1737ed61c8b6ea078f477eee612e26f9d2561|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/display/modules/stats/stats.c|||||70@@dm_logger_write logger LOG_PROFILING "\n"
a3e1737ed61c8b6ea078f477eee612e26f9d2561|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/display/modules/stats/stats.c|||||70@@dm_logger_write logger LOG_PROFILING "\n"
a3e1737ed61c8b6ea078f477eee612e26f9d2561|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/display/modules/stats/stats.c|||||70@@dm_logger_write logger LOG_PROFILING "==Stats==\n"
a3e1737ed61c8b6ea078f477eee612e26f9d2561|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/display/modules/stats/stats.c|||||70@@dm_logger_write logger LOG_PROFILING "render avgRender minWindow midPoint maxWindow vsyncToFlip flipToVsync #vsyncBetweenFlip #frame insertDuration vTotalMin vTotalMax eventTrigs vSyncTime1 vSyncTime2 vSyncTime3 vSyncTime4 vSyncTime5 flags\n"
a3e1737ed61c8b6ea078f477eee612e26f9d2561|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/display/modules/stats/stats.c|||||70@@dm_logger_write logger LOG_PROFILING "%u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u  %u\n" time ][i . render_time_in_us time ][i . avg_render_time_in_us_last_ten time ][i . min_window time ][i . lfc_mid_point_in_us time ][i . max_window time ][i . vsync_to_flip_time_in_us time ][i . flip_to_vsync_time_in_us time ][i . num_vsync_between_flips time ][i . num_frames_inserted time ][i . inserted_duration_in_us time ][i . v_total_min time ][i . v_total_max time ][i . event_triggers time ][i . v_sync_time_in_us ][0 time ][i . v_sync_time_in_us ][1 time ][i . v_sync_time_in_us ][2 time ][i . v_sync_time_in_us ][3 time ][i . v_sync_time_in_us ][4 time ][i . flags
2d9deae4aedee2be2205e22440ac357c37013658|||||ADDED|||||drivers/net/dsa/mv88e6xxx.c|||||70@@netdev_dbg ds -> ports ][port "PortState %s (was %s)\n" mv88e6xxx_port_state_names ][state mv88e6xxx_port_state_names ][oldstate
ad8ddc5755c27e051c02b39f68ee7ae850d9c549|||||ADDED_WITH_FILE|||||drivers/hid/hid-cmedia.c|||||70@@hid_err hid "parse failed\n"
ad8ddc5755c27e051c02b39f68ee7ae850d9c549|||||ADDED_WITH_FILE|||||drivers/hid/hid-cmedia.c|||||70@@hid_err hid "hw start failed\n"
672aafd5d88a951f394334802b938b502010d9eb|||||ADDED|||||drivers/net/virtio_net.c|||||70@@netdev_warn dev "request %i queues but max is %i\n" curr_qp + xdp_qp vi -> max_queue_pairs
672aafd5d88a951f394334802b938b502010d9eb|||||ADDED|||||drivers/net/virtio_net.c|||||70@@dev_warn & dev -> dev "XDP Device queue allocation failure.\n"
a7f8de168ace487fa7b88cb154e413cf40e87fc6|||||ADDED|||||arch/arm64/mm/init.c|||||70@@pr_emerg "Memory Limit: %llu MB\n" memory_limit >> 20
a7f8de168ace487fa7b88cb154e413cf40e87fc6|||||ADDED|||||arch/arm64/mm/init.c|||||70@@pr_emerg "Memory Limit: none\n"
ab71ac56f6d832443fcd9f884460263b2dc3ff6b|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c|||||70@@DRM_DEBUG "get ack intr and do nothing.\n"
ab71ac56f6d832443fcd9f884460263b2dc3ff6b|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c|||||70@@BUG_ON "Doesn't support chip type.\n"
ab71ac56f6d832443fcd9f884460263b2dc3ff6b|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c|||||70@@DRM_ERROR "failed to get flr cmpl msg from hypervior.\n"
ab71ac56f6d832443fcd9f884460263b2dc3ff6b|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c|||||70@@pr_err "Doesn't get ack from pf.\n"
ab71ac56f6d832443fcd9f884460263b2dc3ff6b|||||ADDED_WITH_FILE|||||drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c|||||70@@pr_err "Doesn't get ack from pf.\n"
15ea0e1e3e185040bed6119f815096f2e4326242|||||ADDED_WITH_FILE|||||security/integrity/platform_certs/load_uefi.c|||||70@@pr_err "Couldn't get size: 0x%lx\n" status
