7c01878254daadbb91f5b1137b7404d952e3931b|||||DYNAMIC_CONTENT_UPDATED|||||drivers/gpu/drm/drm_edid.c|||||70@@DRM_DEBUG_KMS "ELD size %d, SAD count %d\n" drm_eld_size eld sad_count|||||70@@DRM_DEBUG_KMS "ELD size %d, SAD count %d\n" drm_eld_size eld total_sad_count
3ffd6c5a74d916a10afada8b679df8c964c1479b|||||STATIC_CONTENT_UPDATED|||||drivers/scsi/aacraid/commsup.c|||||70@@dprintk ( KERN_INFO "allocate hardware fibs pci_alloc_consistent(%p, %d * (%d + %d), %p)\n" , dev -> pdev , dev -> max_fib_size , dev -> scsi_host_ptr -> can_queue , AAC_NUM_MGT_FIB , & dev -> hw_fib_pa )|||||70@@dprintk ( KERN_INFO "allocate hardware fibs pci_alloc_consistent(%p, %d * (%d + %d), %p)\n" , dev -> pdev , dev -> max_cmd_size , dev -> scsi_host_ptr -> can_queue , AAC_NUM_MGT_FIB , & dev -> hw_fib_pa )
0985f006ec10df32a0c444a6db7e156d0d9cc6ed|||||DYNAMIC_CONTENT_UPDATED|||||drivers/staging/rtlwifi/phydm/phydm_rainfo.c|||||70@@ODM_RT_TRACE dm ODM_FW_DEBUG_TRACE "%5s  %d\n" "Hightest rate =" cmd_buf ][5|||||70@@ODM_RT_TRACE dm ODM_FW_DEBUG_TRACE "%5s  %d\n" "Highest rate =" cmd_buf ][5
e0faa3d7f79f7e1abb43de168e88c76061518ea4|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/md/bcache/super.c|||||70@@pr_debug "error creating sysfs link"|||||70@@pr_err "Couldn't create bcache dev <-> disk sysfs symlinks"
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@dprintk "function : %s\n" __func__|||||70@@dprintk "%s\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@dprintk "function : %s\n" __func__|||||70@@dprintk "%s\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@dprintk "dmxdev: section callback %*ph\n" 6 buffer1|||||70@@dprintk "section callback %*ph\n" 6 buffer1
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@dprintk "function : %s, PID=0x%04x, flags=%02x, timeout=%d\n" __func__ params -> pid params -> flags params -> timeout|||||70@@dprintk "%s: PID=0x%04x, flags=%02x, timeout=%d\n" __func__ params -> pid params -> flags params -> timeout
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@dprintk "function : %s\n" __func__|||||70@@dprintk "%s\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@dprintk "dmxdev: buffer overflow\n"|||||70@@dprintk "buffer overflow\n"
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@printk "DVB (%s): could not alloc feed\n" __func__|||||70@@pr_err "DVB (%s): could not alloc feed\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dmxdev.c|||||70@@printk "DVB (%s): could not set feed\n" __func__|||||70@@pr_err "DVB (%s): could not set feed\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: Unsupported DVB CAM module version %c%c%c%c\n" ca -> dvbdev -> adapter -> num dvb_str ][8 dvb_str ][9 dvb_str ][10 dvb_str ][11|||||70@@pr_err "dvb_ca adapter %d: Unsupported DVB CAM module version %c%c%c%c\n" ca -> dvbdev -> adapter -> num dvb_str ][8 dvb_str ][9 dvb_str ][10 dvb_str ][11
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca_init: failed to start kernel_thread (%d)\n" ret|||||70@@pr_err "dvb_ca_init: failed to start kernel_thread (%d)\n" ret
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: BUG: read packet ended before last_fragment encountered\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: BUG: read packet ended before last_fragment encountered\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: CAM tried to send a buffer larger than the link buffer size (%i > %i)!\n" ca -> dvbdev -> adapter -> num bytes_read ca -> slot_info ][slot . link_buf_size|||||70@@pr_err "dvb_ca adapter %d: CAM tried to send a buffer larger than the link buffer size (%i > %i)!\n" ca -> dvbdev -> adapter -> num bytes_read ca -> slot_info ][slot . link_buf_size
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: CAM sent a buffer that was less than 2 bytes!\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: CAM sent a buffer that was less than 2 bytes!\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: CAM tried to send a buffer larger than the ecount size!\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: CAM tried to send a buffer larger than the ecount size!\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: DVB CAM detected and initialised successfully\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: DVB CAM detected and initialised successfully\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adaptor %d: PC card did not respond :(\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adaptor %d: PC card did not respond :(\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: Invalid PC card inserted :(\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: Invalid PC card inserted :(\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: Unable to initialise CAM :(\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: Unable to initialise CAM :(\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: Unable to reset CAM IF\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: Unable to reset CAM IF\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: DVB CAM did not respond :(\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: DVB CAM did not respond :(\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: DVB CAM link initialisation failed :(\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: DVB CAM link initialisation failed :(\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_ca_en50221.c|||||70@@printk "dvb_ca adapter %d: Unable to allocate CAM rx buffer :(\n" ca -> dvbdev -> adapter -> num|||||70@@pr_err "dvb_ca adapter %d: Unable to allocate CAM rx buffer :(\n" ca -> dvbdev -> adapter -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "dvb_demux.c section buffer full loss: %d/%d\n" sec -> tsfeedp + len - DMX_MAX_SECFEED_SIZE DMX_MAX_SECFEED_SIZE|||||70@@dprintk "dvb_demux.c section buffer full loss: %d/%d\n" sec -> tsfeedp + len - DMX_MAX_SECFEED_SIZE DMX_MAX_SECFEED_SIZE
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "dvb_demux.c discontinuity detected %d bytes lost\n" count|||||70@@dprintk "dvb_demux.c discontinuity detected %d bytes lost\n" count
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk KERN_ERR "%s: feed already in list (type=%x state=%x pid=%x)\n" __func__ feed -> type feed -> state feed -> pid|||||70@@pr_err "%s: feed already in list (type=%x state=%x pid=%x)\n" __func__ feed -> type feed -> state feed -> pid
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk KERN_ERR "%s: feed not in list (type=%x state=%x pid=%x)\n" __func__ feed -> type feed -> state feed -> pid|||||70@@pr_err "%s: feed not in list (type=%x state=%x pid=%x)\n" __func__ feed -> type feed -> state feed -> pid
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk KERN_WARNING "Couldn't allocate memory for TS/TEI check. Disabling it\n"|||||70@@pr_warn "Couldn't allocate memory for TS/TEI check. Disabling it\n"
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "dvb_demux.c pusi not seen, discarding section data\n"|||||70@@dprintk "dvb_demux.c pusi not seen, discarding section data\n"
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "dvb_demux.c section ts padding loss: %d/%d\n" n sec -> tsfeedp|||||70@@dprintk "dvb_demux.c section ts padding loss: %d/%d\n" n sec -> tsfeedp
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "dvb_demux.c pad data:"|||||70@@dprintk "dvb_demux.c pad data:"
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "\n"|||||70@@pr_cont "\n"
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk "dvb_demux.c PUSI=1 but %d bytes lost\n" count|||||70@@dprintk "dvb_demux.c PUSI=1 but %d bytes lost\n" count
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk " %02x" sec -> secbuf ][i|||||70@@pr_cont " %02x" sec -> secbuf ][i
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_demux.c|||||70@@printk KERN_INFO "TS speed %llu Kbits/sec \n" div64_u64 speed_bytes speed_timedelta|||||70@@dprintk "TS speed %llu Kbits/sec \n" div64_u64 speed_bytes speed_timedelta
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_frontend.c|||||70@@printk "%s switch command: 0x%04lx\n" __func__ swcmd|||||70@@dprintk "%s switch command: 0x%04lx\n" __func__ swcmd
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_frontend.c|||||70@@printk "%s(%d): switch delay (should be 32k followed by all 8k\n" __func__ fe -> dvb -> num|||||70@@dprintk "%s(%d): switch delay (should be 32k followed by all 8k)\n" __func__ fe -> dvb -> num
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_frontend.c|||||70@@printk "%d: %d\n" i ( int ) ktime_us_delta tv ][i tv ][i - 1|||||70@@pr_info "%d: %d\n" i ( int ) ktime_us_delta tv ][i tv ][i - 1
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "dvb_net: created network interface %s\n" net -> name|||||70@@pr_info "created network interface %s\n" net -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "dvb_net: removed network interface %s\n" net -> name|||||70@@pr_info "removed network interface %s\n" net -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "buffer2 not NULL: %p.\n" buffer2|||||70@@pr_warn "buffer2 not NULL: %p.\n" buffer2
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "length > 32k: %zu.\n" buffer1_len|||||70@@pr_warn "length > 32k: %zu.\n" buffer1_len
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: IP/MPE packet length = %d too small.\n" dev -> name pkt_len|||||70@@pr_warn "%s: IP/MPE packet length = %d too small.\n" dev -> name pkt_len
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: could not get filter\n" dev -> name|||||70@@pr_err "%s: could not get filter\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: BUG %d\n" __func__ __LINE__|||||70@@pr_err "%s: BUG %d\n" __func__ __LINE__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: could not allocate section feed\n" dev -> name|||||70@@pr_err "%s: could not allocate section feed\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: could not set section feed\n" dev -> name|||||70@@pr_err "%s: could not set section feed\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: could not allocate ts feed\n" dev -> name|||||70@@pr_err "%s: could not allocate ts feed\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: could not set ts feed\n" dev -> name|||||70@@pr_err "%s: could not set ts feed\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: no feed to stop\n" dev -> name|||||70@@pr_err "%s: no feed to stop\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk "%s: no ts feed to stop\n" dev -> name|||||70@@pr_err "%s: no ts feed to stop\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "%lu: Invalid TS cell: SYNC %#x, TEI %u, SC %#x.\n" priv -> ts_count ts ][0 ( ts ][1 & TS_TEI ) >> 7 ( ts ][3 & TS_SC ) >> 6|||||70@@pr_warn "%lu: Invalid TS cell: SYNC %#x, TEI %u, SC %#x.\n" priv -> ts_count ts ][0 ( ts ][1 & TS_TEI ) >> 7 ( ts ][3 & TS_SC ) >> 6
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "%lu: TS discontinuity: got %#x, " "expected %#x.\n" priv -> ts_count ts ][3 & 0x0F priv -> tscc|||||70@@pr_warn "%lu: TS discontinuity: got %#x, expected %#x.\n" priv -> ts_count ts ][3 & 0x0F priv -> tscc
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "Invalid payload packing: only %d " "bytes left in TS.  Resyncing.\n" ts_remain|||||70@@pr_warn "Invalid payload packing: only %d bytes left in TS.  Resyncing.\n" ts_remain
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_NOTICE "%s: Memory squeeze, dropping packet.\n" dev -> name|||||70@@pr_notice "%s: Memory squeeze, dropping packet.\n" dev -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "%lu: CRC32 check FAILED: %08x / %08x, SNDU len %d type %#x, ts_remain %d, next 2: %x.\n" priv -> ts_count ule_crc expected_crc priv -> ule_sndu_len priv -> ule_sndu_type ts_remain ts_remain > 2 * ( unsigned short * ) from_where 0|||||70@@pr_warn "%lu: CRC32 check FAILED: %08x / %08x, SNDU len %d type %#x, ts_remain %d, next 2: %x.\n" priv -> ts_count ule_crc expected_crc priv -> ule_sndu_len priv -> ule_sndu_type ts_remain ts_remain > 2 * ( unsigned short * ) from_where 0
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_ERR "%lu: Invalid ULE packet " "(pointer field %d)\n" priv -> ts_count ts ][4|||||70@@pr_err "%lu: Invalid ULE packet (pointer field %d)\n" priv -> ts_count ts ][4
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "%lu: Expected %d more SNDU bytes, but " "got PUSI (pf %d, ts_remain %d).  Flushing incomplete payload.\n" priv -> ts_count priv -> ule_sndu_remain ts ][4 ts_remain|||||70@@pr_warn "%lu: Expected %d more SNDU bytes, but got PUSI (pf %d, ts_remain %d).  Flushing incomplete payload.\n" priv -> ts_count priv -> ule_sndu_remain ts ][4 ts_remain
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "%lu: Invalid ULE SNDU length %u. " "Resyncing.\n" priv -> ts_count priv -> ule_sndu_len|||||70@@pr_warn "%lu: Invalid ULE SNDU length %u. Resyncing.\n" priv -> ts_count priv -> ule_sndu_len
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvb_net.c|||||70@@printk KERN_WARNING "%lu: Invalid pointer " "field: %u.\n" priv -> ts_count * from_where|||||70@@pr_warn "%lu: Invalid pointer field: %u.\n" priv -> ts_count * from_where
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvbdev.c|||||70@@printk KERN_DEBUG "%s: media entity '%s' registered.\n" __func__ dvbdev -> entity -> name|||||70@@pr_info "%s: media entity '%s' registered.\n" __func__ dvbdev -> entity -> name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvbdev.c|||||70@@dprintk KERN_DEBUG "DVB: register adapter%d/%s%d @ minor: %i (0x%02x)\n" adap -> num dnames ][type id minor minor|||||70@@dprintk "DVB: register adapter%d/%s%d @ minor: %i (0x%02x)\n" adap -> num dnames ][type id minor minor
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvbdev.c|||||70@@printk KERN_INFO "DVB: registering new adapter (%s)\n" name|||||70@@pr_info "DVB: registering new adapter (%s)\n" name
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvbdev.c|||||70@@printk KERN_ERR "%s: couldn't find free device id\n" __func__|||||70@@pr_err "%s: couldn't find free device id\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvbdev.c|||||70@@printk KERN_ERR "%s: dvb_register_media_device failed to create the mediagraph\n" __func__|||||70@@pr_err "%s: dvb_register_media_device failed to create the mediagraph\n" __func__
b3ad24d2e0b039834db28d06727dc9a675aa0396|||||LOGGING_FUNCTION_UPDATED+STATIC_CONTENT_UPDATED|||||drivers/media/dvb-core/dvbdev.c|||||70@@printk KERN_ERR "%s: failed to create device dvb%d.%s%d (%ld)\n" __func__ adap -> num dnames ][type id PTR_ERR clsdev|||||70@@pr_err "%s: failed to create device dvb%d.%s%d (%ld)\n" __func__ adap -> num dnames ][type id PTR_ERR clsdev
