5188f218fc860da15755bfa5cc357baf2114d586|||||DELETED|||||drivers/net/ethernet/hisilicon/hns3/hns3_enet.c|||||70@@netdev_err netdev "TX head DMA map failed\n"|||||30325|||||30369
5188f218fc860da15755bfa5cc357baf2114d586|||||DELETED|||||drivers/net/ethernet/hisilicon/hns3/hns3_enet.c|||||70@@netdev_err netdev "TX frag(%d) DMA map failed\n" i|||||30826|||||30876
ae638b725ee00afe3253e30df617a5531ea30ea2|||||DELETED|||||sound/soc/sh/rcar/rsrc-card.c|||||70@@dev_err dai -> dev "set_fmt error\n"|||||3458|||||3494
72259deb3a9f2c07d18d71d7c9356754e7d88369|||||DELETED|||||crypto/tcrypt.c|||||70@@pr_err "alg (%s) something wrong, ret = %d ...\n" algo ret|||||14417|||||14475
72259deb3a9f2c07d18d71d7c9356754e7d88369|||||DELETED|||||crypto/tcrypt.c|||||70@@pr_err "alg(%s): hash: digest failed\n" algo|||||14686|||||14730
d5bf5cf9e150512f04ef8ae7744964b052d2f061|||||DELETED|||||drivers/staging/lustre/lustre/fid/fid_request.c|||||70@@CERROR "%s: Can't init sequence manager debugfs, rc %d\n" seq -> lcs_name rc|||||7857|||||7933
d5bf5cf9e150512f04ef8ae7744964b052d2f061|||||DELETED|||||drivers/staging/lustre/lustre/fld/fld_request.c|||||70@@CERROR "%s: Can't init FLD debufs, rc %d\n" fld -> lcf_name rc|||||5677|||||5739
d5bf5cf9e150512f04ef8ae7744964b052d2f061|||||DELETED|||||drivers/staging/lustre/lustre/ldlm/ldlm_resource.c|||||70@@CERROR "LProcFS failed in ldlm-init\n"|||||3523|||||3561
72dca1f6744b073eaead4ec9acc128efeed153f2|||||DELETED|||||drivers/spi/spi-at91-usart.c|||||70@@dev_dbg & spi -> dev "Only 8 bits per word are supported\n"|||||4505|||||4564
94bb6d3353c21feb02c27eb1ee3feb2beaeecde4|||||DELETED|||||drivers/staging/wilc1000/host_interface.c|||||70@@netdev_err vif -> ndev "%s: buffer is NULL\n" __func__|||||19138|||||19192
4d5f6218886e5d363cf41af5c5a51045f2722e50|||||DELETED|||||drivers/staging/greybus/svc.c|||||70@@dev_err & svc -> dev "failed to allocate device id for interface %u: %d\n" intf_id ret|||||10890|||||10976
4d5f6218886e5d363cf41af5c5a51045f2722e50|||||DELETED|||||drivers/staging/greybus/svc.c|||||70@@dev_err & svc -> dev "failed to set device id %u for interface %u: %d\n" device_id intf_id ret|||||11088|||||11182
a7da7f16267b96cfd0bf753e1733080ef71e6b66|||||DELETED|||||drivers/net/ethernet/intel/i40e/i40e_main.c|||||70@@dev_info & pf -> pdev -> dev "Too many MDD events on VF %d, disabled\n" i|||||276168|||||276241
052c6f19141dd13f266cc465fde6f38ddc93d5fb|||||DELETED|||||drivers/base/power/opp/core.c|||||70@@dev_err dev "%s: device opp doesn't exist\n" __func__|||||14444|||||14497
c34a320176a59445d76783e5ee043d6ecd22d011|||||DELETED|||||drivers/crypto/atmel-ecc.c|||||70@@dev_err dev "%02x: %s:\n" err_id error_list ][i . error_text|||||6741|||||6801
c34a320176a59445d76783e5ee043d6ecd22d011|||||DELETED|||||drivers/crypto/atmel-ecc.c|||||70@@dev_err & client -> dev "Configuration or Data and OTP zones are unlocked!\n"|||||17628|||||17705
c34a320176a59445d76783e5ee043d6ecd22d011|||||DELETED|||||drivers/crypto/atmel-ecc.c|||||70@@dev_err dev "I2C_FUNC_I2C not supported\n"|||||18059|||||18101
c34a320176a59445d76783e5ee043d6ecd22d011|||||DELETED|||||drivers/crypto/atmel-ecc.c|||||70@@dev_err dev "failed to read clock-frequency property\n"|||||18324|||||18379
c34a320176a59445d76783e5ee043d6ecd22d011|||||DELETED|||||drivers/crypto/atmel-ecc.c|||||70@@dev_err dev "%d exceeds maximum supported clock frequency (1MHz)\n" bus_clk_rate|||||18440|||||18520
c34a320176a59445d76783e5ee043d6ecd22d011|||||DELETED|||||drivers/crypto/atmel-ecc.c|||||70@@dev_info dev "atmel ecc algorithms registered in /proc/crypto\n"|||||19643|||||19707
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_desc.c|||||70@@print_hex_dump KERN_ERR "ablkcipher givenc shdesc@" __stringify __LINE__ ": " DUMP_PREFIX_ADDRESS 16 4 desc desc_bytes desc 1|||||48522|||||48647
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err jrdev "driver givenc context update failed\n"|||||16980|||||17033
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "Insufficient bytes (%d) in src S/G\n" req -> nbytes|||||37596|||||37662
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "Insufficient bytes (%d) in dst S/G\n" req -> nbytes|||||37831|||||37897
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "unable to map source\n"|||||38066|||||38104
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "unable to map destination\n"|||||38270|||||38313
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "unable to map source\n"|||||38550|||||38588
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "No space for %d S/G entries and/or %dB IV\n" qm_sg_ents ivsize|||||38978|||||39055
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "could not allocate extended descriptor\n"|||||39295|||||39351
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "unable to map IV\n"|||||39689|||||39723
aec48adce85d4ca96b0f75cd951c06b6bee613a4|||||DELETED|||||drivers/crypto/caam/caamalg_qi.c|||||70@@dev_err qidev "unable to map S/G table\n"|||||40474|||||40515
fac7f9bf14814fd2c722eaeec18ca78be2177d84|||||DELETED|||||drivers/net/wireless/quantenna/qtnfmac/event.c|||||70@@pr_debug "MAC%d switch to new channel %u MHz\n" mac -> macid freq|||||9929|||||9994
774a6a118c70f8c11fcfe636032b5016ad71a746|||||DELETED|||||fs/ceph/caps.c|||||70@@dout "put_fmode %p fmode %d %d -> %d\n" inode fmode ci -> i_nr_by_mode ][fmode ci -> i_nr_by_mode ][fmode - 1|||||101593|||||101702
b3ca9888f35fa6919569cf27c929dc0ac49e9716|||||DELETED|||||drivers/reset/reset-simple.c|||||70@@dev_warn dev "missing altr,modrst-offset property, assuming 0x%x!\n" reg_offset|||||4964|||||5043
84511abc47bd79e1e4a550cb7a662c09bcddd92b|||||DELETED|||||drivers/gpu/drm/msm/disp/dpu1/dpu_plane.c|||||70@@DPU_ERROR "invalid arg(s), plane %d state %d\n" plane != 0 state != 0|||||34281|||||34350
fc6f9c57787e578473d47b7bbc846e317d17c1df|||||DELETED|||||kernel/rcu/rcutorture.c|||||70@@VERBOSE_TOROUT_STRING "rcu_torture_cbflood disabled: Bad args or OOM"|||||26583|||||26652
fc6f9c57787e578473d47b7bbc846e317d17c1df|||||DELETED|||||kernel/rcu/rcutorture.c|||||70@@VERBOSE_TOROUT_STRING "rcu_torture_cbflood task started"|||||26681|||||26737
fc6f9c57787e578473d47b7bbc846e317d17c1df|||||DELETED|||||kernel/rcu/rcutorture.c|||||70@@WARN_ON signal_pending current|||||26837|||||26867
fc6f9c57787e578473d47b7bbc846e317d17c1df|||||DELETED|||||kernel/rcu/rcutorture.c|||||70@@WARN_ON signal_pending current|||||27115|||||27145
fc6f9c57787e578473d47b7bbc846e317d17c1df|||||DELETED|||||kernel/rcu/rcutorture.c|||||70@@pr_cont "cbflood: %ld\n" atomic_long_read & n_cbfloods|||||44646|||||44700
fc6f9c57787e578473d47b7bbc846e317d17c1df|||||DELETED|||||kernel/rcu/rcutorture.c|||||70@@VERBOSE_TOROUT_ERRSTRING "out of memory"|||||71906|||||71946
e2376d1fa075238a93a4ca188e7cee0bea924975|||||DELETED|||||drivers/cpufreq/powernow-k8.c|||||70@@pr_err FW_BUG "invalid powernow_table\n"|||||28263|||||28303
a05876b30cae6af79a5f0ff2cf5b42248aa0528f|||||DELETED|||||drivers/net/ethernet/toshiba/tc35815.c|||||70@@printk KERN_ERR "%s: multiple PHYs found\n" dev -> name|||||22362|||||22417
b676f653896aaf6b32b496709bd9ebbc771d7ed7|||||DELETED|||||drivers/net/ethernet/mellanox/mlx5/core/en_main.c|||||70@@netdev_err netdev "%s: mlx5e_refresh_tirs_self_loopback_enable failed, %d\n" __func__ err|||||63813|||||63902
b676f653896aaf6b32b496709bd9ebbc771d7ed7|||||DELETED|||||drivers/net/ethernet/mellanox/mlx5/core/en_selftest.c|||||70@@netdev_err priv -> netdev "\tFailed to enable UC loopback err(%d)\n" err|||||6285|||||6357
1c86380248467b99a0d9a9f7fdd0834fa0c6c5aa|||||DELETED|||||drivers/gpu/drm/amd/powerplay/amd_powerplay.c|||||70@@pr_err "smc initialization failed\n"|||||3728|||||3764
1c86380248467b99a0d9a9f7fdd0834fa0c6c5aa|||||DELETED|||||drivers/gpu/drm/amd/powerplay/amd_powerplay.c|||||70@@pr_err "smc start failed\n"|||||3847|||||3874
3dc8ed71b44538db9ed4bb1a6e03bbd76291893d|||||DELETED|||||drivers/gpu/drm/virtio/virtgpu_display.c|||||70@@DRM_DEBUG "\n"|||||11092|||||11106
3dc8ed71b44538db9ed4bb1a6e03bbd76291893d|||||DELETED|||||drivers/gpu/drm/virtio/virtgpu_display.c|||||70@@DRM_DEBUG "\n"|||||11184|||||11198
0918f1c309b86301605650c836ddd2021d311ae2|||||DELETED|||||fs/notify/mark.c|||||70@@panic "unable to start fsnotify mark destruction thread."|||||15335|||||15392
57250ca5433306774e7f83b11503609ed1bf28cf|||||DELETED|||||drivers/gpu/drm/msm/disp/dpu1/dpu_encoder_phys_cmd.c|||||70@@DPU_ERROR "failed to get mdptop\n"|||||23742|||||23776
